Date,Actual,Prediction
2025-06-17,32350.0,31797.537
2025-06-18,31950.0,31851.975
2025-06-19,32400.0,31911.814
2025-06-20,31900.0,32007.723
2025-06-23,31600.0,32079.43
2025-06-24,31800.0,32109.883
2025-06-25,31800.0,32128.566
2025-06-26,31800.0,32137.434
2025-06-27,31950.0,32139.455
2025-06-30,32250.0,32148.598
2025-07-01,32150.0,32184.178
2025-07-02,32350.0,32225.17
2025-07-03,32500.0,32282.77
2025-07-04,32750.0,32357.62
2025-07-07,33500.0,32456.932
2025-07-08,33700.0,32621.809
2025-07-09,33150.0,32829.12
2025-07-10,33300.0,33005.566
2025-07-11,33000.0,33164.043
2025-07-14,32850.0,33275.61
2025-07-15,33500.0,33338.895
2025-07-16,33800.0,33417.758
2025-07-17,33650.0,33520.945
2025-07-18,34600.0,33619.27
2025-07-21,35500.0,33782.074
2025-07-22,35900.0,34039.902
2025-07-23,35250.0,34367.1
2025-07-24,35500.0,34662.81
2025-07-25,35250.0,34940.086
2025-07-28,36550.0,35164.62
2025-07-29,34300.0,35442.19
2025-07-30,34200.0,35550.375
2025-07-31,34200.0,35546.57
2025-08-01,34500.0,35471.29
2025-08-04,34700.0,35378.598
2025-08-05,35300.0,35294.99
2025-08-06,36100.0,35268.69
2025-08-07,35800.0,35340.082
2025-08-08,35400.0,35441.004
2025-08-11,35800.0,35523.836
2025-08-12,38050.0,35622.418
2025-08-13,39200.0,35897.99
2025-08-14,40200.0,36345.355
2025-08-15,39000.0,36943.574
2025-08-18,40100.0,37495.37
2025-08-19,42800.0,38071.656
2025-08-20,45750.0,38829.426
2025-08-21,48400.0,39867.07
2025-08-22,47000.0,41202.223
2025-08-25,45000.0,42501.285
2025-08-26,45500.0,43529.883
2025-08-27,43800.0,44363.63
2025-08-28,44850.0,44870.434
2025-08-29,45000.0,45228.0
2025-09-03,44700.0,45467.707
2025-09-04,45650.0,45588.332
2025-09-05,44450.0,45702.004
2025-09-08,42800.0,45697.44
2025-09-09,42300.0,45492.547
2025-09-10,41950.0,45146.184
2025-09-11,44000.0,44709.344
2025-09-12,44100.0,44412.91
2025-09-15,44550.0,44218.863
2025-09-16,44900.0,44138.504
2025-09-17,45300.0,44160.348
2025-09-18,45400.0,44274.547
2025-09-19,46500.0,44443.79
2025-09-22,46500.0,44723.11
2025-09-23,46550.0,45043.66
2025-09-24,47450.0,45370.805
2025-09-25,47950.0,45750.242
2025-09-26,48050.0,46168.52
2025-09-29,47800.0,46584.87
2025-09-30,49500.0,46948.2
2025-10-01,51000.0,47390.35
2025-10-02,51600.0,47957.727
2025-10-03,52500.0,48598.91
2025-10-06,51800.0,49306.97
2025-10-07,52600.0,49940.01
2025-10-08,52000.0,50548.523
2025-10-09,51200.0,51040.027
2025-10-10,51600.0,51360.152
2025-10-13,52500.0,51586.87
2025-10-14,51500.0,51806.668
2025-10-15,51600.0,51915.496
2025-10-16,51300.0,51962.008
2025-10-17,49500.0,51939.465
2025-10-20,47500.0,51730.062
2025-10-21,49000.0,51270.38
2025-10-22,49900.0,50825.438
2025-10-23,51300.0,50481.77
2025-10-24,52200.0,50332.406
2025-10-27,51900.0,50377.2
2025-10-28,52800.0,50508.797
2025-10-29,53900.0,50760.74
2025-10-30,52000.0,51151.46
2025-10-31,50700.0,51436.688
2025-11-03,50700.0,51544.71
2025-11-04,51700.0,51544.395
2025-11-05,51500.0,51557.176
2025-11-06,51500.0,51552.24
2025-11-07,49300.0,51538.05
2025-11-10,48300.0,51340.01
2025-11-11,47500.0,50978.363
2025-11-12,48650.0,50483.805
2025-11-13,48900.0,50041.844
2025-11-14,49900.0,49675.836
2025-11-17,50200.0,49463.523
2025-11-18,49550.0,49379.87
2025-11-19,49500.0,49328.617
2025-11-20,49300.0,49303.164
2025-11-21,48550.0,49280.387
2025-11-24,48550.0,49202.16
2025-11-25,49000.0,49101.234
