Date,Actual,Prediction
2025-09-29,62146.375,62967.293
2025-09-30,61550.7265625,62708.133
2025-10-01,61947.828125,62457.3
2025-10-02,61650.0,62251.637
2025-10-03,61700.0,62069.43
2025-10-06,64000.0,61917.523
2025-10-07,63700.0,61930.3
2025-10-08,64600.0,62031.633
2025-10-09,63800.0,62243.84
2025-10-10,64200.0,62471.44
2025-10-13,63100.0,62723.125
2025-10-14,63100.0,62910.348
2025-10-15,62500.0,63045.11
2025-10-16,62900.0,63099.336
2025-10-17,61900.0,63119.67
2025-10-20,59400.0,63054.438
2025-10-21,59300.0,62788.758
2025-10-22,59600.0,62401.426
2025-10-23,59800.0,61968.85
2025-10-24,59500.0,61539.97
2025-10-27,59200.0,61120.023
2025-10-28,60000.0,60714.016
2025-10-29,60700.0,60389.004
2025-10-30,60600.0,60177.2
2025-10-31,59600.0,60048.406
2025-11-03,59300.0,59926.754
2025-11-04,60100.0,59802.254
2025-11-05,60800.0,59729.676
2025-11-06,60300.0,59735.15
2025-11-07,59300.0,59763.234
2025-11-10,58800.0,59748.547
2025-11-11,58900.0,59678.137
2025-11-12,59500.0,59579.383
2025-11-13,59800.0,59500.645
2025-11-14,60000.0,59455.92
2025-11-17,60200.0,59448.645
2025-11-18,59900.0,59479.418
2025-11-19,59400.0,59517.1
2025-11-20,59400.0,59529.15
2025-11-21,59000.0,59523.855
2025-11-24,58800.0,59482.875
2025-11-25,58200.0,59408.508
2025-11-26,58100.0,59280.24
2025-11-27,57900.0,59117.426
2025-11-28,57400.0,58928.12
2025-12-01,57500.0,58702.387
2025-12-02,57600.0,58471.383
2025-12-03,58900.0,58255.22
2025-12-04,58900.0,58137.125
2025-12-05,58300.0,58090.59
2025-12-08,57900.0,58062.426
2025-12-09,58000.0,58027.234
2025-12-10,58200.0,57995.566
2025-12-11,57600.0,57978.84
2025-12-12,56800.0,57937.637
2025-12-15,56800.0,57836.637
2025-12-16,56900.0,57701.434
2025-12-17,56700.0,57555.27
2025-12-18,56800.0,57397.67
2025-12-19,57500.0,57247.465
