Date,Actual,Prediction
2025-06-19,56189.85546875,55795.047
2025-06-20,56686.23046875,55870.684
2025-06-23,56189.85546875,55971.32
2025-06-24,56189.85546875,56048.043
2025-06-25,56189.85546875,56104.49
2025-06-26,55991.3046875,56143.688
2025-06-27,56289.12890625,56155.695
2025-06-30,56586.95703125,56169.195
2025-07-01,57778.26171875,56202.477
2025-07-02,57579.7109375,56326.176
2025-07-03,57480.43359375,56487.227
2025-07-04,57976.8125,56656.27
2025-07-07,58175.36328125,56852.594
2025-07-08,58572.46484375,57066.566
2025-07-09,61054.34765625,57304.484
2025-07-10,60955.07421875,57708.54
2025-07-11,62245.65234375,58186.89
2025-07-14,61947.828125,58770.24
2025-07-15,60955.07421875,59362.73
2025-07-16,61352.17578125,59854.797
2025-07-17,61749.27734375,60274.74
2025-07-18,61451.44921875,60644.6
2025-07-21,60855.796875,60935.99
2025-07-22,61749.27734375,61116.31
2025-07-23,61650.0,61272.94
2025-07-24,61650.0,61395.44
2025-07-25,61550.7265625,61487.848
2025-07-28,62344.92578125,61547.566
2025-07-29,60557.97265625,61635.75
2025-07-30,60458.6953125,61613.992
2025-07-31,59763.76953125,61517.688
2025-08-01,59763.76953125,61331.09
2025-08-04,60657.24609375,61098.766
2025-08-05,61054.34765625,60912.312
2025-08-06,61848.55078125,60793.72
2025-08-07,61252.8984375,60780.93
2025-08-08,61451.44921875,60796.934
2025-08-11,62047.1015625,60845.176
2025-08-12,62543.4765625,60950.824
2025-08-13,62047.1015625,61119.504
2025-08-14,64727.53515625,61283.895
2025-08-15,63834.05859375,61616.473
2025-08-18,64032.609375,61972.598
2025-08-19,63734.78125,62335.734
2025-08-20,62543.4765625,62657.938
2025-08-21,63734.78125,62850.812
2025-08-22,64131.8828125,63028.28
2025-08-25,63139.12890625,63208.203
2025-08-26,64131.8828125,63310.043
2025-08-27,68599.2734375,63423.258
2025-08-28,68500.0,63836.44
2025-08-29,68102.8984375,64404.414
2025-09-03,66514.4921875,65010.22
2025-09-04,68400.7265625,65492.066
2025-09-05,67010.8671875,65989.04
2025-09-08,64826.8125,66362.984
2025-09-09,64429.7109375,66485.625
2025-09-10,65323.1875,66412.664
2025-09-11,65223.9140625,66278.125
2025-09-12,65323.1875,66104.0
2025-09-15,65323.1875,65923.445
2025-09-16,65124.63671875,65750.8
2025-09-17,64330.43359375,65581.51
2025-09-18,63436.95703125,65372.188
2025-09-19,62543.4765625,65091.598
2025-09-22,61550.7265625,64724.09
2025-09-23,61749.27734375,64258.484
2025-09-24,62245.65234375,63775.402
2025-09-25,62543.4765625,63346.06
2025-09-26,62543.4765625,62999.633
2025-09-29,62146.375,62730.137
2025-09-30,61550.7265625,62502.203
2025-10-01,61947.828125,62277.08
2025-10-02,61650.0,62096.723
2025-10-03,61700.0,61936.496
2025-10-06,64000.0,61804.273
2025-10-07,63700.0,61854.87
2025-10-08,64600.0,61997.875
2025-10-09,63800.0,62254.45
2025-10-10,64200.0,62512.82
2025-10-13,63100.0,62783.66
2025-10-14,63100.0,62968.773
2025-10-15,62500.0,63087.113
2025-10-16,62900.0,63112.664
2025-10-17,61900.0,63104.21
2025-10-20,59400.0,63005.547
2025-10-21,59300.0,62686.676
2025-10-22,59600.0,62243.344
2025-10-23,59800.0,61768.547
2025-10-24,59500.0,61318.184
2025-10-27,59200.0,60893.547
2025-10-28,60000.0,60494.582
2025-10-29,60700.0,60193.676
2025-10-30,60600.0,60022.777
2025-10-31,59600.0,59940.848
2025-11-03,59300.0,59855.55
2025-11-04,60100.0,59754.79
2025-11-05,60800.0,59704.547
2025-11-06,60300.0,59736.684
2025-11-07,59300.0,59786.395
2025-11-10,58800.0,59777.86
2025-11-11,58900.0,59699.164
2025-11-12,59500.0,59586.875
2025-11-13,59800.0,59500.44
2025-11-14,60000.0,59456.477
2025-11-17,60200.0,59456.996
2025-11-18,59900.0,59500.355
2025-11-19,59400.0,59548.7
2025-11-20,59400.0,59563.82
2025-11-21,59000.0,59556.66
2025-11-24,58800.0,59508.1
2025-11-25,58200.0,59422.69
