Date,Actual,Prediction
2025-11-13,23500.0,23029.367
2025-11-14,23500.0,23026.521
2025-11-17,23800.0,23041.998
2025-11-18,23700.0,23093.865
2025-11-19,23500.0,23157.863
2025-11-20,23350.0,23212.07
2025-11-21,23200.0,23246.613
2025-11-24,23150.0,23255.395
2025-11-25,22850.0,23243.805
2025-11-26,23250.0,23196.236
2025-11-27,23500.0,23161.873
2025-11-28,23250.0,23155.57
2025-12-01,23200.0,23147.668
2025-12-02,23550.0,23137.95
2025-12-03,24550.0,23155.967
2025-12-04,25700.0,23268.117
2025-12-05,25150.0,23520.287
2025-12-08,25300.0,23798.73
2025-12-09,24700.0,24093.535
2025-12-10,25150.0,24329.988
2025-12-11,24850.0,24551.037
2025-12-12,24000.0,24717.672
2025-12-15,23750.0,24770.264
2025-12-16,24450.0,24728.58
2025-12-17,24400.0,24682.316
2025-12-18,24650.0,24624.664
2025-12-19,24700.0,24583.236
