Date,Actual,Prediction
2025-09-11,40202.75,41617.754
2025-09-12,40499.44921875,41339.78
2025-09-15,41735.69921875,41080.07
2025-09-16,41587.34765625,40937.387
2025-09-17,40548.90234375,40863.18
2025-09-18,40351.1015625,40766.03
2025-09-19,39362.10546875,40652.863
2025-09-22,40548.90234375,40463.574
2025-09-23,40400.55078125,40328.105
2025-09-24,40746.69921875,40217.086
2025-09-25,40450.0,40157.246
2025-09-26,40103.8515625,40112.402
2025-09-29,39856.6015625,40058.28
2025-09-30,39559.90234375,39985.953
2025-10-01,39609.3515625,39885.87
2025-10-02,39658.8046875,39778.914
2025-10-03,39362.10546875,39677.27
2025-10-06,40301.65234375,39564.09
2025-10-07,40054.40234375,39521.23
2025-10-08,40004.953125,39504.867
2025-10-09,40351.1015625,39507.22
2025-10-10,40746.69921875,39548.453
2025-10-13,40450.0,39640.664
2025-10-14,39600.0,39738.332
2025-10-15,39350.0,39774.52
2025-10-16,39750.0,39754.375
2025-10-17,39050.0,39727.223
2025-10-20,36500.0,39642.777
2025-10-21,37050.0,39344.945
2025-10-22,37200.0,38977.24
2025-10-23,36900.0,38589.395
2025-10-24,36900.0,38189.46
2025-10-27,36500.0,37808.715
2025-10-28,37100.0,37436.812
2025-10-29,37800.0,37139.652
2025-10-30,37900.0,36958.332
2025-10-31,37400.0,36871.793
2025-11-03,37100.0,36821.348
2025-11-04,37900.0,36781.855
2025-11-05,38650.0,36811.168
2025-11-06,38500.0,36934.832
2025-11-07,37500.0,37102.15
2025-11-10,37400.0,37220.742
2025-11-11,38000.0,37298.402
2025-11-12,38250.0,37386.133
2025-11-13,38300.0,37489.688
2025-11-14,38350.0,37600.73
2025-11-17,38400.0,37714.17
2025-11-18,38400.0,37826.055
2025-11-19,38100.0,37929.973
2025-11-20,37950.0,38000.715
2025-11-21,37600.0,38035.473
2025-11-24,37650.0,38018.973
2025-11-25,37000.0,37973.71
2025-11-26,37350.0,37864.37
2025-11-27,37550.0,37746.555
2025-11-28,37100.0,37641.55
2025-12-01,36950.0,37518.67
2025-12-02,36850.0,37383.44
2025-12-03,38400.0,37241.605
2025-12-04,38200.0,37214.04
2025-12-05,37800.0,37243.188
2025-12-08,37500.0,37283.754
2025-12-09,37450.0,37311.18
2025-12-10,37700.0,37325.93
2025-12-11,37600.0,37348.754
2025-12-12,37000.0,37367.01
2025-12-15,37000.0,37339.332
2025-12-16,37400.0,37285.566
2025-12-17,38000.0,37245.113
2025-12-18,38000.0,37256.38
2025-12-19,37700.0,37299.395
