Date,Actual,Prediction
2025-04-08,23331.935546875,26816.875
2025-04-09,22990.96875,26549.863
2025-04-10,24598.388671875,26191.736
2025-04-11,25913.548828125,25858.6
2025-04-14,25864.83984375,25613.783
2025-04-15,25329.033203125,25439.082
2025-04-16,25134.193359375,25300.998
2025-04-17,25329.033203125,25190.115
2025-04-18,25329.033203125,25114.24
2025-04-21,25085.484375,25066.602
2025-04-22,24500.96875,25030.33
2025-04-23,25426.453125,24977.13
2025-04-24,25085.484375,24959.572
2025-04-25,25280.322265625,24948.98
2025-04-28,25329.033203125,24955.143
2025-04-29,25621.291015625,24975.18
2025-05-05,25816.12890625,25018.672
2025-05-06,26157.09765625,25086.123
2025-05-07,26303.2265625,25184.4
2025-05-08,26692.904296875,25307.396
2025-05-09,26887.7421875,25461.951
2025-05-12,28641.291015625,25641.371
2025-05-13,28641.291015625,25915.408
2025-05-14,29079.677734375,26241.316
2025-05-15,29128.388671875,26614.1
2025-05-16,28690.0,27006.178
2025-05-19,28738.7109375,27373.582
2025-05-20,30151.291015625,27710.16
2025-05-21,30102.58203125,28077.13
2025-05-22,29712.904296875,28440.707
2025-05-23,29371.935546875,28766.959
2025-05-26,29566.775390625,29035.84
2025-05-27,29810.32421875,29260.885
2025-05-28,29712.904296875,29453.672
2025-05-29,30005.162109375,29607.387
2025-05-30,29664.193359375,29740.166
2025-06-02,30053.87109375,29832.668
2025-06-03,30784.517578125,29912.29
2025-06-04,30540.96875,30012.643
2025-06-05,30297.419921875,30107.512
2025-06-06,29518.064453125,30183.44
2025-06-09,28982.259765625,30204.045
2025-06-10,29274.517578125,30159.785
2025-06-11,29323.2265625,30086.02
2025-06-12,30151.291015625,29993.438
2025-06-13,30394.83984375,29931.574
2025-06-16,31466.453125,29902.545
2025-06-17,31563.87109375,29951.564
2025-06-18,31953.548828125,30055.42
2025-06-19,33122.58203125,30214.777
2025-06-20,33122.58203125,30464.445
2025-06-23,32927.7421875,30762.955
2025-06-24,33122.58203125,31074.518
2025-06-25,32927.7421875,31392.1
2025-06-26,33171.29296875,31687.791
2025-06-27,33073.87109375,31966.533
2025-06-30,33317.421875,32212.775
2025-07-01,33512.2578125,32436.172
2025-07-02,34096.7734375,32640.354
2025-07-03,33950.64453125,32849.176
2025-07-04,34048.06640625,33040.42
2025-07-07,34389.03125,33215.902
2025-07-08,34389.03125,33388.1
2025-07-09,33999.35546875,33547.258
2025-07-10,33901.9375,33669.367
2025-07-11,34048.06640625,33755.9
2025-07-14,34194.1953125,33819.707
2025-07-15,33901.9375,33869.625
2025-07-16,34340.32421875,33890.676
2025-07-17,34242.90234375,33913.555
2025-07-18,35314.515625,33928.23
2025-07-21,34535.1640625,33991.25
2025-07-22,34437.7421875,34039.39
2025-07-23,34096.7734375,34075.06
2025-07-24,34145.484375,34082.68
2025-07-25,34291.61328125,34073.57
2025-07-28,34681.29296875,34058.99
2025-07-29,33025.1640625,34059.4
2025-07-30,33609.6796875,33983.42
2025-07-31,33122.58203125,33896.234
2025-08-01,33220.0,33774.914
2025-08-04,34437.7421875,33642.086
2025-08-05,36045.1640625,33567.676
2025-08-06,37214.1953125,33612.863
2025-08-07,37409.03125,33793.21
2025-08-08,36873.2265625,34068.008
2025-08-11,36775.80859375,34371.953
2025-08-12,36727.09765625,34682.13
2025-08-13,36532.2578125,34979.82
2025-08-14,37409.03125,35243.91
2025-08-15,36629.6796875,35516.63
2025-08-18,36970.64453125,35735.746
2025-08-19,38188.38671875,35928.55
2025-08-20,39454.83984375,36152.594
2025-08-21,40477.7421875,36444.55
2025-08-22,37993.55078125,36815.645
2025-08-25,36580.96875,37091.78
2025-08-26,38334.515625,37232.473
2025-08-27,37944.83984375,37368.008
2025-08-28,38578.06640625,37457.535
2025-08-29,38578.06640625,37544.52
2025-09-03,38578.06640625,37620.18
2025-09-04,38578.06640625,37683.867
2025-09-05,38480.64453125,37735.6
2025-09-08,37019.35546875,37770.777
2025-09-09,37506.453125,37717.297
2025-09-10,37993.55078125,37638.17
2025-09-11,37701.29296875,37563.938
2025-09-12,37603.87109375,37477.06
2025-09-15,37993.55078125,37382.227
2025-09-16,38334.515625,37306.54
2025-09-17,37701.29296875,37262.406
2025-09-18,37798.7109375,37207.953
2025-09-19,37409.03125,37158.664
2025-09-22,36532.2578125,37094.246
2025-09-23,36532.2578125,36979.523
2025-09-24,37798.7109375,36840.047
2025-09-25,37896.12890625,36753.246
2025-09-26,37701.29296875,36703.484
2025-09-29,37750.0,36672.883
2025-09-30,37850.0,36662.277
2025-10-01,38550.0,36671.676
2025-10-02,38850.0,36730.414
2025-10-03,38350.0,36832.395
2025-10-06,39400.0,36933.484
2025-10-07,39000.0,37087.42
2025-10-08,38600.0,37243.645
2025-10-09,38950.0,37377.043
2025-10-10,39350.0,37508.71
2025-10-13,41300.0,37650.324
2025-10-14,40800.0,37889.453
2025-10-15,40800.0,38146.816
2025-10-16,41250.0,38410.125
2025-10-17,40650.0,38688.566
2025-10-20,37850.0,38929.746
2025-10-21,37650.0,38992.65
2025-10-22,38000.0,38936.043
2025-10-23,37250.0,38813.473
2025-10-24,36100.0,38605.83
2025-10-27,35050.0,38292.688
2025-10-28,36000.0,37872.664
2025-10-29,36400.0,37450.97
2025-10-30,35700.0,37059.07
2025-10-31,35100.0,36667.824
2025-11-03,33600.0,36270.51
2025-11-04,35000.0,35815.1
2025-11-05,34100.0,35420.91
2025-11-06,33600.0,35031.86
2025-11-07,33000.0,34646.074
2025-11-10,33400.0,34253.586
2025-11-11,33650.0,33898.6
2025-11-12,35000.0,33596.94
2025-11-13,35100.0,33415.316
2025-11-14,35100.0,33326.758
2025-11-17,35150.0,33311.777
2025-11-18,35350.0,33355.473
2025-11-19,34800.0,33451.047
2025-11-20,34600.0,33551.543
2025-11-21,34250.0,33645.094
2025-11-24,33950.0,33712.926
2025-11-25,33450.0,33745.957
